case,ebno_db,rep,proposed_tbler,proposed_nmse,comparator_tbler,comparator_nmse,comparator,tbler_delta,nmse_delta
gate2_eval_umi_t1_8prb,2.0,7,0.21875,0.3575693666934967,0.21875,0.3576891422271728,proposed_moment_lmmse_ce,0.0,-0.00011977553367609195
gate2_eval_umi_t1_8prb,2.0,8,0.1875,0.3603483736515045,0.1953125,0.3604877889156341,proposed_moment_lmmse_ce,-0.0078125,-0.00013941526412958316
gate2_eval_umi_t1_8prb,2.0,9,0.2890625,0.3570557236671448,0.2890625,0.357222706079483,proposed_moment_lmmse_ce,0.0,-0.00016698241233820132
gate2_eval_umi_t1_8prb,2.0,10,0.234375,0.3591293692588806,0.234375,0.3591910898685455,proposed_moment_lmmse_ce,0.0,-6.172060966486148e-05
gate2_eval_umi_t1_8prb,2.0,11,0.1640625,0.3650213181972503,0.1640625,0.3650407493114471,proposed_moment_lmmse_ce,0.0,-1.9431114196777344e-05
gate2_eval_umi_t1_8prb,6.0,0,0.0,0.3356716334819793,0.0,0.3357683420181274,proposed_moment_lmmse_ce,0.0,-9.670853614807129e-05
gate2_eval_umi_t1_8prb,6.0,1,0.0546875,0.3359281122684479,0.0546875,0.3359926044940948,proposed_moment_lmmse_ce,0.0,-6.449222564691715e-05
gate2_eval_umi_t1_8prb,6.0,2,0.046875,0.3365159928798675,0.0546875,0.338171899318695,proposed_moment_lmmse_ce,-0.0078125,-0.0016559064388275146
gate2_eval_umi_t1_8prb,6.0,3,0.0390625,0.3379818499088287,0.0390625,0.3395004272460937,proposed_moment_lmmse_ce,0.0,-0.0015185773372650146
gate2_eval_umi_t1_8prb,6.0,4,0.0078125,0.3369633257389068,0.0078125,0.3369373977184295,proposed_moment_lmmse_ce,0.0,2.5928020477294922e-05
gate2_eval_umi_t1_8prb,6.0,5,0.0703125,0.3369342684745788,0.0703125,0.336902916431427,proposed_moment_lmmse_ce,0.0,3.135204315179996e-05
gate2_eval_umi_t1_8prb,6.0,6,0.0390625,0.3349859416484833,0.0390625,0.3350546658039093,proposed_moment_lmmse_ce,0.0,-6.872415542602539e-05
gate2_eval_umi_t1_8prb,6.0,7,0.046875,0.3362280428409576,0.046875,0.3362577259540558,proposed_moment_lmmse_ce,0.0,-2.9683113098200042e-05
gate2_eval_umi_t1_8prb,6.0,8,0.0546875,0.3340400755405426,0.0625,0.334159642457962,proposed_moment_lmmse_ce,-0.0078125,-0.00011956691741937808
gate2_eval_umi_t1_8prb,6.0,9,0.0390625,0.3348239958286285,0.0390625,0.3348795473575592,proposed_moment_lmmse_ce,0.0,-5.5551528930719574e-05
gate2_eval_umi_t1_8prb,6.0,10,0.0234375,0.3348026871681213,0.0234375,0.3348669111728668,proposed_moment_lmmse_ce,0.0,-6.422400474553891e-05
gate2_eval_umi_t1_8prb,6.0,11,0.0390625,0.3348188400268554,0.046875,0.3359567523002624,proposed_moment_lmmse_ce,-0.0078125,-0.0011379122734069824
gate2_eval_umi_t1_8prb,10.0,0,0.0,0.3258238732814789,0.0,0.3258368670940399,proposed_moment_lmmse_ce,0.0,-1.2993812561035156e-05
gate2_eval_umi_t1_8prb,10.0,1,0.0,0.3282859623432159,0.0,0.3282493352890014,proposed_moment_lmmse_ce,0.0,3.662705421447754e-05
gate2_eval_umi_t1_8prb,10.0,2,0.015625,0.3263790309429168,0.015625,0.3264115750789642,proposed_moment_lmmse_ce,0.0,-3.254413604736328e-05
gate2_eval_umi_t1_8prb,10.0,3,0.015625,0.3260295689105987,0.015625,0.3260137140750885,proposed_moment_lmmse_ce,0.0,1.5854835510198395e-05
gate2_eval_umi_t1_8prb,10.0,4,0.0078125,0.325283944606781,0.0078125,0.3253193795681,proposed_moment_lmmse_ce,0.0,-3.5434961318969727e-05
gate2_eval_umi_t1_8prb,10.0,5,0.0078125,0.3280014991760254,0.0078125,0.3296460509300232,proposed_moment_lmmse_ce,0.0,-0.0016445517539978027
gate2_eval_umi_t1_8prb,10.0,6,0.015625,0.3277365565299988,0.0234375,0.3291121125221252,proposed_moment_lmmse_ce,-0.0078125,-0.0013755559921264093
gate2_eval_umi_t1_8prb,10.0,7,0.0,0.326195478439331,0.0,0.3261441886425018,proposed_moment_lmmse_ce,0.0,5.128979682922363e-05
gate2_eval_umi_t1_8prb,10.0,8,0.0078125,0.3271113932132721,0.0078125,0.3270605206489563,proposed_moment_lmmse_ce,0.0,5.08725643157959e-05
gate2_eval_umi_t1_8prb,10.0,9,0.015625,0.3288066685199737,0.015625,0.3292016088962555,proposed_moment_lmmse_ce,0.0,-0.0003949403762817938
gate2_eval_umi_t1_8prb,10.0,10,0.0234375,0.3282223641872406,0.0234375,0.3301175832748413,proposed_moment_lmmse_ce,0.0,-0.001895219087600708
gate2_eval_umi_t1_8prb,10.0,11,0.0,0.3258869051933288,0.0,0.3262289464473724,proposed_moment_lmmse_ce,0.0,-0.0003420412540435791
gate2_eval_umi_t1_8prb,14.0,0,0.0,0.3213265836238861,0.0,0.321378231048584,proposed_moment_lmmse_ce,0.0,-5.1647424697875977e-05
gate2_eval_umi_t1_8prb,14.0,1,0.0,0.3237995207309723,0.015625,0.3254965245723724,proposed_moment_lmmse_ce,-0.015625,-0.001697003841400091
gate2_eval_umi_t1_8prb,14.0,2,0.0,0.3215589523315429,0.0,0.3215993046760559,proposed_moment_lmmse_ce,0.0,-4.0352344512994964e-05
gate2_eval_umi_t1_8prb,14.0,3,0.0,0.3217091560363769,0.0,0.3218479752540588,proposed_moment_lmmse_ce,0.0,-0.00013881921768188477
gate2_eval_umi_t1_8prb,14.0,4,0.0,0.3215715587139129,0.0,0.3213854134082794,proposed_moment_lmmse_ce,0.0,0.0001861453056334894
gate2_eval_umi_t1_8prb,14.0,5,0.0234375,0.3230951428413391,0.0234375,0.3230174779891968,proposed_moment_lmmse_ce,0.0,7.766485214233398e-05
gate2_eval_umi_t1_8prb,14.0,6,0.0078125,0.322456806898117,0.0078125,0.3227275311946869,proposed_moment_lmmse_ce,0.0,-0.00027072429656987973
gate2_eval_umi_t1_8prb,14.0,7,0.0,0.322434663772583,0.0,0.3223482966423034,proposed_moment_lmmse_ce,0.0,8.636713027959653e-05
gate2_eval_umi_t1_8prb,14.0,8,0.0,0.3223743140697479,0.0,0.322370707988739,proposed_moment_lmmse_ce,0.0,3.606081008911133e-06
gate2_eval_umi_t1_8prb,14.0,9,0.0,0.3232451975345611,0.0,0.3232762515544891,proposed_moment_lmmse_ce,0.0,-3.1054019927978516e-05
gate2_eval_umi_t1_8prb,14.0,10,0.0078125,0.3219196796417236,0.0078125,0.321897029876709,proposed_moment_lmmse_ce,0.0,2.2649765014592926e-05
gate2_eval_umi_t1_8prb,14.0,11,0.015625,0.3213679790496826,0.03125,0.322767436504364,proposed_moment_lmmse_ce,-0.015625,-0.0013994574546813965
gate2_eval_umi_t1_12prb,2.0,0,0.25,0.3551358580589294,0.25,0.3552592992782593,proposed_moment_lmmse_ce,0.0,-0.0001234412193298895
gate2_eval_umi_t1_12prb,2.0,1,0.2578125,0.3586999475955963,0.28125,0.3584797084331512,proposed_moment_lmmse_ce,-0.0234375,0.00022023916244512387
gate2_eval_umi_t1_12prb,2.0,2,0.203125,0.3616426289081573,0.203125,0.3618030250072479,proposed_moment_lmmse_ce,0.0,-0.00016039609909063168
gate2_eval_umi_t1_12prb,2.0,3,0.1328125,0.3579322397708893,0.1328125,0.3580034375190735,proposed_moment_lmmse_ce,0.0,-7.11977481842041e-05
gate2_eval_umi_t1_12prb,2.0,4,0.171875,0.3567405641078949,0.1796875,0.3574120998382568,proposed_moment_lmmse_ce,-0.0078125,-0.000671535730361883
gate2_eval_umi_t1_12prb,2.0,5,0.3203125,0.363380879163742,0.3203125,0.3632137775421142,proposed_moment_lmmse_ce,0.0,0.00016710162162780762
gate2_eval_umi_t1_12prb,2.0,6,0.203125,0.3557489216327667,0.203125,0.3558807075023651,proposed_moment_lmmse_ce,0.0,-0.00013178586959838867
gate2_eval_umi_t1_12prb,2.0,7,0.2265625,0.3539649844169616,0.2265625,0.3541322648525238,proposed_moment_lmmse_ce,0.0,-0.0001672804355621893
gate2_eval_umi_t1_12prb,2.0,8,0.1640625,0.3547913432121277,0.171875,0.3549598157405853,proposed_moment_lmmse_ce,-0.0078125,-0.0001684725284576416
gate2_eval_umi_t1_12prb,2.0,9,0.25,0.3604941070079803,0.234375,0.3616403341293335,proposed_moment_lmmse_ce,0.015625,-0.001146227121353205
gate2_eval_umi_t1_12prb,2.0,10,0.25,0.3539092242717743,0.2421875,0.3540793657302856,proposed_moment_lmmse_ce,0.0078125,-0.00017014145851129703
gate2_eval_umi_t1_12prb,2.0,11,0.1953125,0.3554483652114868,0.1953125,0.355549693107605,proposed_moment_lmmse_ce,0.0,-0.00010132789611816406
gate2_eval_umi_t1_12prb,6.0,0,0.015625,0.3387770354747772,0.0078125,0.3386221528053283,proposed_moment_lmmse_ce,0.0078125,0.00015488266944890805
gate2_eval_umi_t1_12prb,6.0,1,0.0390625,0.3394127488136291,0.0625,0.3407468795776367,proposed_moment_lmmse_ce,-0.0234375,-0.0013341307640076239
gate2_eval_umi_t1_12prb,6.0,2,0.0859375,0.3392004072666168,0.09375,0.3398383557796478,proposed_moment_lmmse_ce,-0.0078125,-0.0006379485130310059
gate2_eval_umi_t1_12prb,6.0,3,0.015625,0.3396529853343963,0.015625,0.3395708203315735,proposed_moment_lmmse_ce,0.0,8.216500282282047e-05
gate2_eval_umi_t1_12prb,6.0,4,0.03125,0.3387100100517273,0.03125,0.3385061025619507,proposed_moment_lmmse_ce,0.0,0.00020390748977661133
gate2_eval_umi_t1_12prb,6.0,5,0.0390625,0.3436420857906341,0.046875,0.3471551537513733,proposed_moment_lmmse_ce,-0.0078125,-0.0035130679607391913
gate2_eval_umi_t1_12prb,6.0,6,0.0234375,0.3373515009880066,0.0234375,0.3376645743846893,proposed_moment_lmmse_ce,0.0,-0.00031307339668268375
gate2_eval_umi_t1_12prb,6.0,7,0.0546875,0.3408214151859283,0.078125,0.3428085744380951,proposed_moment_lmmse_ce,-0.0234375,-0.0019871592521668036
gate2_eval_umi_t1_12prb,6.0,8,0.0703125,0.3372685015201568,0.0703125,0.3372223675251007,proposed_moment_lmmse_ce,0.0,4.613399505609683e-05
gate2_eval_umi_t1_12prb,6.0,9,0.0390625,0.3416226208209991,0.0390625,0.3419142067432403,proposed_moment_lmmse_ce,0.0,-0.00029158592224121094
gate2_eval_umi_t1_12prb,6.0,10,0.0703125,0.3384945690631866,0.0703125,0.3382881581783294,proposed_moment_lmmse_ce,0.0,0.00020641088485717773
gate2_eval_umi_t1_12prb,6.0,11,0.0390625,0.3378393054008484,0.0390625,0.3377689123153686,proposed_moment_lmmse_ce,0.0,7.039308547979184e-05
gate2_eval_umi_t1_12prb,10.0,0,0.03125,0.3298732936382293,0.03125,0.330452561378479,proposed_moment_lmmse_ce,0.0,-0.0005792677402496893
gate2_eval_umi_t1_12prb,10.0,1,0.0,0.3307638168334961,0.0,0.3306902050971985,proposed_moment_lmmse_ce,0.0,7.361173629760742e-05
gate2_eval_umi_t1_12prb,10.0,2,0.0234375,0.3342710435390472,0.0234375,0.335143119096756,proposed_moment_lmmse_ce,0.0,-0.0008720755577087957
gate2_eval_umi_t1_12prb,10.0,3,0.0,0.3293550610542297,0.0,0.3295885622501373,proposed_moment_lmmse_ce,0.0,-0.00023350119590759277
gate2_eval_umi_t1_12prb,10.0,4,0.03125,0.3323526680469513,0.046875,0.3330579400062561,proposed_moment_lmmse_ce,-0.015625,-0.0007052719593048096
gate2_eval_umi_t1_12prb,10.0,5,0.0,0.3299656808376312,0.0,0.3298225700855255,proposed_moment_lmmse_ce,0.0,0.0001431107521057129
gate2_eval_umi_t1_12prb,10.0,6,0.0078125,0.3306187987327575,0.0078125,0.331153929233551,proposed_moment_lmmse_ce,0.0,-0.0005351305007935125
gate2_eval_umi_t1_12prb,10.0,7,0.03125,0.3317309319972992,0.03125,0.3325159251689911,proposed_moment_lmmse_ce,0.0,-0.0007849931716918945
gate2_eval_umi_t1_12prb,10.0,8,0.015625,0.3320735692977905,0.015625,0.3333446085453033,proposed_moment_lmmse_ce,0.0,-0.0012710392475127619
gate2_eval_umi_t1_12prb,10.0,9,0.0,0.3299783766269684,0.0,0.3304115235805511,proposed_moment_lmmse_ce,0.0,-0.00043314695358270816
gate2_eval_umi_t1_12prb,10.0,10,0.015625,0.332959234714508,0.03125,0.3345535695552826,proposed_moment_lmmse_ce,-0.015625,-0.0015943348407745916
gate2_eval_umi_t1_12prb,10.0,11,0.0,0.3314605355262756,0.0,0.3321684002876282,proposed_moment_lmmse_ce,0.0,-0.0007078647613525946
gate2_eval_umi_t1_12prb,14.0,0,0.0,0.3270788192749023,0.0,0.3270156383514404,proposed_moment_lmmse_ce,0.0,6.318092346191406e-05
gate2_eval_umi_t1_12prb,14.0,1,0.015625,0.3261520266532898,0.015625,0.3278936147689819,proposed_moment_lmmse_ce,0.0,-0.0017415881156920832
gate2_eval_umi_t1_12prb,14.0,2,0.0,0.3273680806159973,0.0,0.3284581303596496,proposed_moment_lmmse_ce,0.0,-0.0010900497436522882
gate2_eval_umi_t1_12prb,14.0,3,0.015625,0.3282110393047333,0.015625,0.3295037448406219,proposed_moment_lmmse_ce,0.0,-0.0012927055358886164
gate2_eval_umi_t1_12prb,14.0,4,0.0,0.3285421133041382,0.0078125,0.3296944200992584,proposed_moment_lmmse_ce,-0.0078125,-0.0011523067951202393
gate2_eval_umi_t1_12prb,14.0,5,0.0078125,0.3281838893890381,0.015625,0.3289604187011719,proposed_moment_lmmse_ce,-0.0078125,-0.0007765293121337891
gate2_eval_umi_t1_12prb,14.0,6,0.0078125,0.3276529610157013,0.0,0.3279047608375549,proposed_moment_lmmse_ce,0.0078125,-0.0002517998218535822
gate2_eval_umi_t1_12prb,14.0,7,0.0,0.32771697640419,0.0,0.3288914263248443,proposed_moment_lmmse_ce,0.0,-0.0011744499206542969
gate2_eval_umi_t1_12prb,14.0,8,0.0,0.3263029456138611,0.0,0.3265857994556427,proposed_moment_lmmse_ce,0.0,-0.0002828538417816162
gate2_eval_umi_t1_12prb,14.0,9,0.03125,0.3276196420192718,0.03125,0.328160673379898,proposed_moment_lmmse_ce,0.0,-0.0005410313606262207
gate2_eval_umi_t1_12prb,14.0,10,0.015625,0.3267768621444702,0.015625,0.3269369006156921,proposed_moment_lmmse_ce,0.0,-0.00016003847122186832
gate2_eval_umi_t1_12prb,14.0,11,0.0,0.3286768496036529,0.0,0.3295436799526214,proposed_moment_lmmse_ce,0.0,-0.0008668303489685059
gate2_eval_umi_t2_12prb,2.0,0,0.234375,0.3591345250606537,0.2265625,0.3592564761638641,proposed_moment_lmmse_ce,0.0078125,-0.00012195110321039371
gate2_eval_umi_t2_12prb,2.0,1,0.2734375,0.36900195479393,0.2734375,0.3695839643478393,proposed_moment_lmmse_ce,0.0,-0.0005820095539093018
gate2_eval_umi_t2_12prb,2.0,2,0.3046875,0.357501208782196,0.296875,0.3575673699378967,proposed_moment_lmmse_ce,0.0078125,-6.61611557006836e-05
gate2_eval_umi_t2_12prb,2.0,3,0.1640625,0.3552250266075134,0.1640625,0.3555673360824585,proposed_moment_lmmse_ce,0.0,-0.00034230947494506836
gate2_eval_umi_t2_12prb,2.0,4,0.265625,0.3569256961345672,0.265625,0.3570951521396637,proposed_moment_lmmse_ce,0.0,-0.00016945600509649106
gate2_eval_umi_t2_12prb,2.0,5,0.1953125,0.3579161763191223,0.1953125,0.358144611120224,proposed_moment_lmmse_ce,0.0,-0.00022843480110168457
gate2_eval_umi_t2_12prb,2.0,6,0.21875,0.3588736355304718,0.21875,0.3587802946567535,proposed_moment_lmmse_ce,0.0,9.334087371831723e-05
gate2_eval_umi_t2_12prb,2.0,7,0.1640625,0.3577133119106293,0.1640625,0.3582772612571716,proposed_moment_lmmse_ce,0.0,-0.0005639493465423029
gate2_eval_umi_t2_12prb,2.0,8,0.296875,0.364828497171402,0.3046875,0.3647041022777557,proposed_moment_lmmse_ce,-0.0078125,0.00012439489364629575
gate2_eval_umi_t2_12prb,2.0,9,0.203125,0.355652242898941,0.203125,0.35588139295578,proposed_moment_lmmse_ce,0.0,-0.00022915005683898926
gate2_eval_umi_t2_12prb,2.0,10,0.203125,0.3545415997505188,0.2109375,0.3548204302787781,proposed_moment_lmmse_ce,-0.0078125,-0.00027883052825927734
gate2_eval_umi_t2_12prb,2.0,11,0.265625,0.3604139983654022,0.265625,0.3606643378734588,proposed_moment_lmmse_ce,0.0,-0.0002503395080565851
gate2_eval_umi_t2_12prb,6.0,0,0.03125,0.3378174304962158,0.0390625,0.3382673561573028,proposed_moment_lmmse_ce,-0.0078125,-0.0004499256610869806
gate2_eval_umi_t2_12prb,6.0,1,0.078125,0.3366887867450714,0.0703125,0.3367320597171783,proposed_moment_lmmse_ce,0.0078125,-4.327297210687808e-05
gate2_eval_umi_t2_12prb,6.0,2,0.046875,0.3399249613285064,0.046875,0.3406408429145813,proposed_moment_lmmse_ce,0.0,-0.0007158815860748846
gate2_eval_umi_t2_12prb,6.0,3,0.0390625,0.3431165516376495,0.046875,0.3433292806148529,proposed_moment_lmmse_ce,-0.0078125,-0.00021272897720342465
gate2_eval_umi_t2_12prb,6.0,4,0.03125,0.3393706679344177,0.03125,0.3399227857589721,proposed_moment_lmmse_ce,0.0,-0.0005521178245543878
gate2_eval_umi_t2_12prb,6.0,5,0.015625,0.3401094079017639,0.015625,0.3397815525531769,proposed_moment_lmmse_ce,0.0,0.00032785534858703613
gate2_eval_umi_t2_12prb,6.0,6,0.015625,0.3373118937015533,0.015625,0.3373180329799652,proposed_moment_lmmse_ce,0.0,-6.1392784119207455e-06
gate2_eval_umi_t2_12prb,6.0,7,0.0703125,0.3421521782875061,0.1015625,0.3454334139823913,proposed_moment_lmmse_ce,-0.03125,-0.0032812356948851984
gate2_eval_umi_t2_12prb,6.0,8,0.0,0.3380789756774902,0.0,0.3382192254066467,proposed_moment_lmmse_ce,0.0,-0.00014024972915649414
gate2_eval_umi_t2_12prb,6.0,9,0.078125,0.337603211402893,0.0859375,0.33778977394104,proposed_moment_lmmse_ce,-0.0078125,-0.00018656253814697266
gate2_eval_umi_t2_12prb,6.0,10,0.0234375,0.3369071185588836,0.03125,0.3372271656990051,proposed_moment_lmmse_ce,-0.0078125,-0.00032004714012151547
gate2_eval_umi_t2_12prb,6.0,11,0.03125,0.3376055955886841,0.03125,0.3375185430049896,proposed_moment_lmmse_ce,0.0,8.705258369445801e-05
gate2_eval_umi_t2_12prb,10.0,0,0.0,0.3319580256938934,0.0,0.3317452371120453,proposed_moment_lmmse_ce,0.0,0.00021278858184808902
gate2_eval_umi_t2_12prb,10.0,1,0.0,0.331357330083847,0.0,0.3317186534404754,proposed_moment_lmmse_ce,0.0,-0.00036132335662841797
gate2_eval_umi_t2_12prb,10.0,2,0.0390625,0.3346019387245178,0.0390625,0.334561824798584,proposed_moment_lmmse_ce,0.0,4.011392593383789e-05
gate2_eval_umi_t2_12prb,10.0,3,0.0078125,0.3296501636505127,0.0078125,0.3296063840389251,proposed_moment_lmmse_ce,0.0,4.3779611587579925e-05
gate2_eval_umi_t2_12prb,10.0,4,0.0078125,0.3312384486198425,0.015625,0.3334892690181732,proposed_moment_lmmse_ce,-0.0078125,-0.002250820398330744
gate2_eval_umi_t2_12prb,10.0,5,0.046875,0.3385703563690185,0.046875,0.3387481272220611,proposed_moment_lmmse_ce,0.0,-0.00017777085304260254
gate2_eval_umi_t2_12prb,10.0,6,0.0,0.3317091464996338,0.0,0.3315051794052124,proposed_moment_lmmse_ce,0.0,0.00020396709442138672
gate2_eval_umi_t2_12prb,10.0,7,0.0,0.3304662108421325,0.0,0.3304312229156494,proposed_moment_lmmse_ce,0.0,3.4987926483098786e-05
gate2_eval_umi_t2_12prb,10.0,8,0.0078125,0.3303627371788025,0.0078125,0.3306228518486023,proposed_moment_lmmse_ce,0.0,-0.0002601146697998047
gate2_eval_umi_t2_12prb,10.0,9,0.0234375,0.3337270617485046,0.03125,0.3345707952976227,proposed_moment_lmmse_ce,-0.0078125,-0.0008437335491180975
gate2_eval_umi_t2_12prb,10.0,10,0.03125,0.3353981673717499,0.03125,0.3358684480190277,proposed_moment_lmmse_ce,0.0,-0.00047028064727783203
gate2_eval_umi_t2_12prb,10.0,11,0.0,0.3317853808403015,0.0,0.3321535289287567,proposed_moment_lmmse_ce,0.0,-0.0003681480884552002
gate2_eval_umi_t2_12prb,14.0,0,0.0,0.3283167481422424,0.0,0.3295383751392364,proposed_moment_lmmse_ce,0.0,-0.0012216269969940186
gate2_eval_umi_t2_12prb,14.0,1,0.0,0.3277494311332702,0.0,0.3280985057353973,proposed_moment_lmmse_ce,0.0,-0.0003490746021270752
gate2_eval_umi_t2_12prb,14.0,2,0.015625,0.3269025683403015,0.0234375,0.3279553353786468,proposed_moment_lmmse_ce,-0.0078125,-0.0010527670383452814
gate2_eval_umi_t2_12prb,14.0,3,0.0,0.3284701406955719,0.0,0.3284810483455658,proposed_moment_lmmse_ce,0.0,-1.0907649993896484e-05
gate2_eval_umi_t2_12prb,14.0,4,0.0,0.3277665078639984,0.0,0.328224629163742,proposed_moment_lmmse_ce,0.0,-0.00045812129974359683
gate2_eval_umi_t2_12prb,14.0,5,0.015625,0.3286454975605011,0.015625,0.3289755880832672,proposed_moment_lmmse_ce,0.0,-0.0003300905227661133
gate2_eval_umi_t2_12prb,14.0,6,0.0078125,0.3278971314430237,0.0078125,0.3282069563865661,proposed_moment_lmmse_ce,0.0,-0.00030982494354242496
gate2_eval_umi_t2_12prb,14.0,7,0.0,0.3258240818977356,0.0,0.325774222612381,proposed_moment_lmmse_ce,0.0,4.985928535461426e-05
gate2_eval_umi_t2_12prb,14.0,8,0.015625,0.3279393017292022,0.015625,0.3286977410316467,proposed_moment_lmmse_ce,0.0,-0.000758439302444458
gate2_eval_umi_t2_12prb,14.0,9,0.015625,0.3271286487579345,0.0234375,0.3288111984729767,proposed_moment_lmmse_ce,-0.0078125,-0.0016825497150421698
gate2_eval_umi_t2_12prb,14.0,10,0.015625,0.3274550437927246,0.015625,0.3273290693759918,proposed_moment_lmmse_ce,0.0,0.00012597441673278809
gate2_eval_umi_t2_12prb,14.0,11,0.0078125,0.3269616067409515,0.0078125,0.3270153701305389,proposed_moment_lmmse_ce,0.0,-5.3763389587402344e-05
gate2_eval_uma_t1_12prb,2.0,0,0.328125,0.3671538829803467,0.3125,0.3683927357196808,proposed_moment_lmmse_ce,0.015625,-0.0012388527393341064
gate2_eval_uma_t1_12prb,2.0,1,0.3359375,0.3658041059970855,0.3359375,0.3654525876045227,proposed_moment_lmmse_ce,0.0,0.0003515183925628107
gate2_eval_uma_t1_12prb,2.0,2,0.3359375,0.369980901479721,0.3515625,0.3711826503276825,proposed_moment_lmmse_ce,-0.015625,-0.0012017488479614813
gate2_eval_uma_t1_12prb,2.0,3,0.40625,0.3758096992969513,0.3984375,0.3757582604885101,proposed_moment_lmmse_ce,0.0078125,5.143880844121762e-05
gate2_eval_uma_t1_12prb,2.0,4,0.3125,0.3619460165500641,0.3125,0.3620623052120209,proposed_moment_lmmse_ce,0.0,-0.00011628866195678711
gate2_eval_uma_t1_12prb,2.0,5,0.2265625,0.366641491651535,0.234375,0.3678233623504638,proposed_moment_lmmse_ce,-0.0078125,-0.001181870698928833
gate2_eval_uma_t1_12prb,2.0,6,0.4375,0.3703979253768921,0.4296875,0.3703487813472748,proposed_moment_lmmse_ce,0.0078125,4.914402961730957e-05
gate2_eval_uma_t1_12prb,2.0,7,0.3828125,0.3685601055622101,0.390625,0.3687722682952881,proposed_moment_lmmse_ce,-0.0078125,-0.00021216273307800293
gate2_eval_uma_t1_12prb,2.0,8,0.4296875,0.3611660003662109,0.4296875,0.3612827360630035,proposed_moment_lmmse_ce,0.0,-0.00011673569679260254
gate2_eval_uma_t1_12prb,2.0,9,0.3359375,0.3649418354034424,0.3359375,0.3649232983589172,proposed_moment_lmmse_ce,0.0,1.8537044525201996e-05
gate2_eval_uma_t1_12prb,2.0,10,0.25,0.3652617037296295,0.25,0.3652513325214386,proposed_moment_lmmse_ce,0.0,1.0371208190917969e-05
gate2_eval_uma_t1_12prb,2.0,11,0.3671875,0.3618486821651459,0.3671875,0.3618758916854858,proposed_moment_lmmse_ce,0.0,-2.720952033991031e-05
gate2_eval_uma_t1_12prb,6.0,0,0.0234375,0.3451856970787048,0.0234375,0.3451558649539947,proposed_moment_lmmse_ce,0.0,2.9832124710083008e-05
gate2_eval_uma_t1_12prb,6.0,1,0.0390625,0.347574383020401,0.0625,0.3499328792095184,proposed_moment_lmmse_ce,-0.0234375,-0.002358496189117376
gate2_eval_uma_t1_12prb,6.0,2,0.1171875,0.3478786051273346,0.1171875,0.3490562736988067,proposed_moment_lmmse_ce,0.0,-0.0011776685714721125
gate2_eval_uma_t1_12prb,6.0,3,0.1015625,0.3467830121517181,0.109375,0.3476889133453369,proposed_moment_lmmse_ce,-0.0078125,-0.0009059011936188299
gate2_eval_uma_t1_12prb,6.0,4,0.0546875,0.3442664742469787,0.0546875,0.3450334072113037,proposed_moment_lmmse_ce,0.0,-0.0007669329643250067
gate2_eval_uma_t1_12prb,6.0,5,0.109375,0.3484220206737518,0.1015625,0.3482596278190613,proposed_moment_lmmse_ce,0.0078125,0.00016239285469049625
gate2_eval_uma_t1_12prb,6.0,6,0.0859375,0.346605509519577,0.1015625,0.3470716774463653,proposed_moment_lmmse_ce,-0.015625,-0.00046616792678827457
gate2_eval_uma_t1_12prb,6.0,7,0.0234375,0.3451900780200958,0.03125,0.3465730547904968,proposed_moment_lmmse_ce,-0.0078125,-0.001382976770401001
gate2_eval_uma_t1_12prb,6.0,8,0.1328125,0.3511173725128174,0.1640625,0.3537071645259857,proposed_moment_lmmse_ce,-0.03125,-0.002589792013168335
gate2_eval_uma_t1_12prb,6.0,9,0.0625,0.3501570224761963,0.078125,0.3516380190849304,proposed_moment_lmmse_ce,-0.015625,-0.0014809966087341309
gate2_eval_uma_t1_12prb,6.0,10,0.0390625,0.348058819770813,0.0625,0.3509333729743957,proposed_moment_lmmse_ce,-0.0234375,-0.002874553203582708
gate2_eval_uma_t1_12prb,6.0,11,0.0625,0.3496768176555633,0.0546875,0.3503343462944031,proposed_moment_lmmse_ce,0.0078125,-0.0006575286388397772
gate2_eval_uma_t1_12prb,10.0,0,0.015625,0.3425329625606537,0.03125,0.3448385000228882,proposed_moment_lmmse_ce,-0.015625,-0.002305537462234497
gate2_eval_uma_t1_12prb,10.0,1,0.046875,0.3402387201786041,0.046875,0.3421517014503479,proposed_moment_lmmse_ce,0.0,-0.0019129812717437744
gate2_eval_uma_t1_12prb,10.0,2,0.0234375,0.340305358171463,0.03125,0.3410000205039978,proposed_moment_lmmse_ce,-0.0078125,-0.00069466233253479
gate2_eval_uma_t1_12prb,10.0,3,0.0546875,0.34231036901474,0.0625,0.3448428213596344,proposed_moment_lmmse_ce,-0.0078125,-0.002532452344894409
gate2_eval_uma_t1_12prb,10.0,4,0.015625,0.3367910385131836,0.015625,0.3366495072841644,proposed_moment_lmmse_ce,0.0,0.00014153122901922055
gate2_eval_uma_t1_12prb,10.0,5,0.0234375,0.340169757604599,0.015625,0.3411318063735962,proposed_moment_lmmse_ce,0.0078125,-0.0009620487689971924
gate2_eval_uma_t1_12prb,10.0,6,0.03125,0.3384817838668823,0.03125,0.3396452367305755,proposed_moment_lmmse_ce,0.0,-0.0011634528636931818
gate2_eval_uma_t1_12prb,10.0,7,0.0390625,0.340868204832077,0.046875,0.342751681804657,proposed_moment_lmmse_ce,-0.0078125,-0.001883476972579956
