step,case,num_prb,ebno_db,training_seed,learning_rate,loss,coded_bit_nll,channel_nll,calibration_penalty,fused_channel_mse,ls_channel_mse,ls_gain_hinge,gradient_norm,validation_score,best_score,no_improve,contract_signature
4050,implementable_train_umi_4prb,4,-0.20821762084960938,2046094351,0.0022379307712505794,0.34634217619895935,0.38892582058906555,-0.8858357667922974,0.0854080319404602,0.14628058671951294,0.20628508925437927,0.0,0.046986211091279984,nan,0.23073136008161055,3,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4100,implementable_train_umi_4prb,4,6.777308464050293,2046094401,0.0022208494134530197,0.006457234732806683,0.11519597470760345,-2.195688486099243,0.052284203469753265,0.03993541747331619,0.050892505794763565,0.0,0.03605818375945091,nan,0.23073136008161055,3,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4150,implementable_train_umi_4prb,4,10.462584495544434,2046094451,0.002203646234965615,-0.08585382997989655,0.04478960111737251,-2.6142876148223877,0.0035478805657476187,0.026295213028788567,0.030788421630859375,0.0,0.08793392032384872,nan,0.23073136008161055,3,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4200,implementable_train_umi_4prb,4,0.39229488372802734,2046094501,0.002186324183955771,0.3076121211051941,0.35371097922325134,-0.9288893938064575,0.017280833795666695,0.14463771879673004,0.1938706785440445,0.0,0.05813495069742203,nan,0.23073136008161055,3,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4250,implementable_train_umi_4prb,4,0.4064798355102539,2046094551,0.0021688862289624823,0.3223339319229126,0.36988431215286255,-0.9610546827316284,0.025117654353380203,0.13947738707065582,0.1945243626832962,0.0,0.06212089583277702,0.23097327217184088,0.23073136008161055,4,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4300,implementable_train_umi_4prb,4,13.554577827453613,2046094601,0.0021513353583876064,-0.1369158923625946,0.016308946534991264,-3.0675103664398193,0.007533853407949209,0.016347354277968407,0.018811089918017387,0.0,0.06969835609197617,nan,0.23073136008161055,4,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4350,implementable_train_umi_4prb,4,4.0828399658203125,2046094651,0.002133674579983727,0.14875079691410065,0.22639870643615723,-1.553026556968689,0.0001705512113403529,0.07788059860467911,0.09662626683712006,0.0,0.04363086447119713,nan,0.23073136008161055,4,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4400,implementable_train_umi_4prb,4,7.450758934020996,2046094701,0.0021159069203387096,0.0030924687162041664,0.11374582350254059,-2.2207722663879395,0.01926315575838089,0.039361294358968735,0.04915608838200569,0.0,0.048877645283937454,nan,0.23073136008161055,4,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4450,implementable_train_umi_4prb,4,-1.2993078231811523,2046094751,0.0020980354243570216,0.41680672764778137,0.44734659790992737,-0.6269238591194153,0.04031617194414139,0.19327794015407562,0.2719946801662445,0.0,0.05555880814790726,nan,0.23073136008161055,4,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4500,implementable_train_umi_4prb,4,9.567771911621094,2046094801,0.002080063154737918,-0.08416688442230225,0.04962768778204918,-2.723598003387451,0.11926662176847458,0.022697903215885162,0.028935721144080162,0.0,0.03272535279393196,0.23137799487912503,0.23073136008161055,5,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4550,implementable_train_umi_4prb,4,4.409960746765137,2046094851,0.0020619931914505757,0.13927105069160461,0.22811385989189148,-1.7983394861221313,0.05370832979679108,0.05965370684862137,0.08042780309915543,0.0,0.05066407471895218,nan,0.23073136008161055,5,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4600,implementable_train_umi_4prb,4,5.382565498352051,2046094901,0.00204382863120627,0.07736034691333771,0.17682521045207977,-2.0191709995269775,0.07468428462743759,0.04734187573194504,0.06322956830263138,0.0,0.03761133924126625,nan,0.23073136008161055,5,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4650,implementable_train_umi_4prb,4,3.278697967529297,2046094951,0.0020255725869276786,0.20044530928134918,0.26913437247276306,-1.3747578859329224,0.0024412928614765406,0.09343271702528,0.1153993234038353,0.0,0.04457010701298714,nan,0.23073136008161055,5,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4700,implementable_train_umi_4prb,4,8.395955085754395,2046095001,0.002007228187215409,-0.04594986513257027,0.08141841739416122,-2.6416337490081787,0.2356702983379364,0.023640267550945282,0.031842801719903946,0.0,0.042667269706726074,nan,0.23073136008161055,5,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4750,implementable_train_umi_4prb,4,2.9179840087890625,2046095051,0.001988798575811845,0.18249140679836273,0.258700966835022,-1.5525108575820923,0.07079927623271942,0.0757882371544838,0.10540821403265,0.0,0.05108898878097534,0.23093789482758895,0.23073136008161055,6,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4800,implementable_train_umi_4prb,4,4.8126420974731445,2046095101,0.0019702869110623847,0.12168491631746292,0.21185922622680664,-1.8138585090637207,0.025930985808372498,0.059388935565948486,0.07685845345258713,0.0,0.019808337092399597,nan,0.23073136008161055,6,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4850,implementable_train_umi_4prb,4,-1.6424789428710938,2046095151,0.0019516963653741896,0.4090126156806946,0.43570905923843384,-0.5538209080696106,0.04972975328564644,0.20700642466545105,0.29059767723083496,0.0,0.05881884694099426,nan,0.23073136008161055,6,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4900,implementable_train_umi_4prb,4,4.12078857421875,2046095201,0.0019330301246725172,0.1259053647518158,0.20928673446178436,-1.6778676509857178,0.02560029923915863,0.06814101338386536,0.0899207815527916,0.0,0.03146259859204292,nan,0.23073136008161055,6,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
4950,implementable_train_umi_4prb,4,5.765247344970703,2046095251,0.001914291387854737,0.07412467151880264,0.1693243533372879,-1.9085551500320435,0.011404024437069893,0.05434168875217438,0.06727931648492813,0.0,0.05020534619688988,nan,0.23073136008161055,6,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
5000,implementable_train_umi_4prb,4,10.78621768951416,2046095301,0.0018954833662421257,-0.10089089721441269,0.036035675555467606,-2.7483274936676025,0.02449057437479496,0.022884348407387733,0.027156224474310875,0.0,0.04587399587035179,0.2311526393736468,0.23073136008161055,7,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
5050,implementable_train_umi_4prb,4,7.130472183227539,2046095351,0.0018766092830295319,0.021836521103978157,0.12892858684062958,-2.1478843688964844,0.015107624232769012,0.04256913438439369,0.05234352871775627,0.0,0.026221178472042084,nan,0.23073136008161055,7,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
5100,implementable_train_umi_4prb,4,3.8826255798339844,2046095401,0.0018576723727330058,0.14604109525680542,0.22527344524860382,-1.5911164283752441,0.01617336831986904,0.0747281089425087,0.09612273424863815,0.0,0.03850891813635826,nan,0.23073136008161055,7,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
5150,implementable_train_umi_4prb,4,-1.264760971069336,2046095451,0.0018386758806354898,0.4174584150314331,0.447888046503067,-0.6244078278541565,0.039539214223623276,0.19387494027614594,0.26839080452919006,0.0,0.0641167163848877,nan,0.23073136008161055,7,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
5200,implementable_train_umi_4prb,4,12.381052017211914,2046095501,0.001819623062230662,-0.08015859872102737,0.05249294266104698,-2.6587884426116943,0.01439416129142046,0.02497963048517704,0.029537592083215714,0.0,0.062281299382448196,nan,0.23073136008161055,7,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
5250,implementable_train_umi_4prb,4,7.252445220947266,2046095551,0.001800517182665033,0.047307439148426056,0.1414148360490799,-1.8920124769210815,0.02466139756143093,0.054692912846803665,0.0665660873055458,0.0,0.05514075607061386,0.23116324801263385,0.23073136008161055,8,ddfd2326bf684e6f70838c60afcbefbc28b83ec5bb1e6399e55d7f238f219c53
