candidate,step,case,num_prb,ebno_db,loss,coded_bit_nll,channel_nll,calibration_penalty,gradient_norm,validation_score,contract_signature
physical_context_multiscale_r64,640,factorial_train_umi_4prb,4,10.648618054145837,0.0069813597947359085,0.09663715958595276,-1.8066319227218628,0.013515987433493137,0.06232554465532303,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,680,factorial_train_umi_4prb,4,12.439156682529953,-0.044782526791095734,0.056458283215761185,-2.1113576889038086,0.0865415632724762,0.08492251485586166,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,720,factorial_train_umi_4prb,4,-1.7703046890859326,0.3288467526435852,0.39095720648765564,-1.2439967393875122,0.0017877017380669713,0.07099426537752151,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,760,factorial_train_umi_4prb,4,0.02023393929818207,0.2984972596168518,0.3632311224937439,-1.3109573125839233,0.01628069579601288,0.17260687053203583,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,800,factorial_train_umi_4prb,4,1.8107725676822968,0.27464747428894043,0.32875126600265503,-1.1652170419692993,0.0831415057182312,0.4227018654346466,0.26460717424463875,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,840,factorial_train_umi_4prb,4,3.601311196066412,0.12022566050291061,0.20936453342437744,-1.8043577671051025,0.021580340340733528,0.0492655411362648,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,880,factorial_train_umi_4prb,4,5.391849824450527,0.1657157987356186,0.23012955486774445,-1.3650281429290771,0.0767531469464302,0.3272351324558258,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,920,factorial_train_umi_4prb,4,7.182388452834642,0.08005212247371674,0.17319637537002563,-1.8902162313461304,0.027331316843628883,0.01152502465993166,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,960,factorial_train_umi_4prb,4,8.972927081218756,-0.057403936982154846,0.03760557249188423,-2.482415199279785,0.58222496509552,0.32251107692718506,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1000,factorial_train_umi_4prb,4,10.76346570960287,-0.04233128949999809,0.04722575470805168,-2.545713186264038,0.7545722126960754,0.39537513256073,0.2600120908565095,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1040,factorial_train_umi_4prb,4,12.554004337986987,-0.042607665061950684,0.05706702545285225,-2.600337028503418,0.6068432331085205,0.3038840591907501,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1080,factorial_train_umi_4prb,4,-1.6554570336288992,0.36440926790237427,0.4152299463748932,-1.0653990507125854,0.04898545891046524,0.17997734248638153,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1120,factorial_train_umi_4prb,4,0.13508159475521575,0.23744165897369385,0.31745174527168274,-1.6115076541900635,0.011305867694318295,0.020295072346925735,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1160,factorial_train_umi_4prb,4,1.9256202231393305,0.13658885657787323,0.21766293048858643,-1.9633115530014038,0.3418300151824951,0.19326072931289673,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1200,factorial_train_umi_4prb,4,3.7161588515234456,0.09257344156503677,0.18775102496147156,-1.9839986562728882,0.08044701814651489,0.032242223620414734,0.25692750988345114,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1240,factorial_train_umi_4prb,4,5.50669747990756,0.006309688091278076,0.09353560954332352,-2.4547829627990723,0.7102645635604858,0.3372860848903656,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1280,factorial_train_umi_4prb,4,7.297236108291676,-0.014207419008016586,0.09658142179250717,-2.2724483013153076,0.05667157098650932,0.040016237646341324,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1320,factorial_train_umi_4prb,4,9.08777473667579,0.08715011179447174,0.18194647133350372,-1.927524209022522,0.031597018241882324,0.24851296842098236,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1360,factorial_train_umi_4prb,4,10.878313365059904,-0.04083951935172081,0.069945327937603,-2.2174832820892334,0.0017864295514300466,0.08924469351768494,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1400,factorial_train_umi_4prb,4,12.66885199344402,-0.06313483417034149,0.0337693989276886,-2.7180802822113037,0.7799956798553467,0.3804609775543213,0.25516102938811097,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1440,factorial_train_umi_4prb,4,-1.5406093781718655,0.3048242926597595,0.37447890639305115,-1.39405357837677,0.0009611566783860326,0.05821334570646286,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1480,factorial_train_umi_4prb,4,0.24992925021224943,0.21491870284080505,0.3013257086277008,-1.7464165687561035,0.018276682123541832,0.0346376933157444,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1520,factorial_train_umi_4prb,4,2.040467878596364,0.16749361157417297,0.2642897665500641,-2.1439735889434814,0.20805057883262634,0.1080109030008316,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1560,factorial_train_umi_4prb,4,3.8310065069804793,0.1167960837483406,0.2125527411699295,-1.9204902648925781,0.005357066635042429,0.016993075609207153,nan,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
physical_context_multiscale_r64,1599,factorial_train_umi_8prb,8,-1.0965147104558688,0.2971642017364502,0.3699946999549866,-1.474427342414856,0.01781788468360901,0.028968075290322304,0.25463656867690176,968d1af2feee7c0c1bf30f8204c77af74179369927ee37854fb204fd01554a8d
