step,case,num_prb,scenario,ebno_db,training_seed,learning_rate,proposed_loss,single_loss,proposed_bit_nll,single_bit_nll,proposed_channel_nmse,single_channel_nmse,proposed_gradient_norm,single_gradient_norm,proposed_validation_score,single_validation_score,proposed_best_score,single_best_score,contract_signature
3525,gate2_train_umi_t2_12prb,12,umi,-1.8898258209228516,2056095226,0.0007409808141724046,0.6504113078117371,0.7478446364402771,0.50999516248703,0.5153050422668457,0.4069010615348816,0.4206538796424866,0.04662031680345535,0.03324403986334801,nan,nan,0.5692538561430418,0.5865738251141804,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3550,gate2_train_uma_t1_12prb,12,uma,8.099669456481934,2056095251,0.0007285307051469333,0.3732389211654663,0.4979028105735779,0.31965726613998413,0.3236265778541565,0.3394957482814789,0.34213337302207947,0.013270779512822628,0.020636113360524178,nan,nan,0.5692538561430418,0.5865738251141804,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3575,gate2_train_cdl_a_2layer_12prb,12,cdl-a,6.546591758728027,2056095276,0.0007161288405160218,0.5538761019706726,0.6756014227867126,0.5192764401435852,0.5108922123908997,0.32847505807876587,0.3288044035434723,0.014869021251797676,0.020345961675047874,nan,nan,0.5692538561430418,0.5865738251141804,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3600,gate2_train_umi_t1_4prb,4,umi,11.70727825164795,2056095301,0.0007037773459838292,0.2603003680706024,0.42816779017448425,0.24765287339687347,0.2707667350769043,0.3261958062648773,0.33741268515586853,0.02958913892507553,0.039328157901763916,nan,nan,0.5692538561430418,0.5865738251141804,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3625,gate2_train_umi_t1_8prb,8,umi,8.450812339782715,2056095326,0.0006914783386209794,0.29876723885536194,0.4394286572933197,0.2646152079105377,0.2796214818954468,0.3283750116825104,0.3381139934062958,0.030349496752023697,0.0316438227891922,nan,nan,0.5692538561430418,0.5865738251141804,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3650,gate2_train_umi_t1_12prb,12,umi,12.410401344299316,2056095351,0.0006792339265016906,0.341889888048172,0.41859203577041626,0.2595486640930176,0.2584575116634369,0.328886479139328,0.3277145028114319,0.010525896213948727,0.026937518268823624,nan,nan,0.5692538561430418,0.5865738251141804,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3675,gate2_train_umi_t2_12prb,12,umi,9.817453384399414,2056095376,0.0006670462083424498,0.3462522327899933,0.4707244038581848,0.27760428190231323,0.2858735918998718,0.3308281898498535,0.33562883734703064,0.011582323350012302,0.028448747470974922,nan,nan,0.5692538561430418,0.5865738251141804,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3700,gate2_train_uma_t1_12prb,12,uma,-1.3120079040527344,2056095401,0.0006549172731422854,0.6433847546577454,0.7158718109130859,0.4973219037055969,0.5019280910491943,0.4038316011428833,0.4157617688179016,0.043283890932798386,0.0226141270250082,nan,nan,0.5692538561430418,0.5865738251141804,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3725,gate2_train_cdl_a_2layer_12prb,12,cdl-a,8.356459617614746,2056095426,0.0006428491998247113,0.5538419485092163,0.6717329025268555,0.5269879698753357,0.5141333341598511,0.3270556926727295,0.32550889253616333,0.014092406257987022,0.019461791962385178,nan,nan,0.5692538561430418,0.5865738251141804,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3750,gate2_train_umi_t1_4prb,4,umi,1.0563154220581055,2056095451,0.0006308440568813932,0.4967716336250305,0.6314926743507385,0.4296395778656006,0.4496781527996063,0.3863685727119446,0.4084712862968445,0.015113059431314468,0.039126407355070114,0.5701377197226353,0.5853642137736719,0.5692538561430418,0.5853642137736719,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3775,gate2_train_umi_t1_8prb,8,umi,12.657890319824219,2056095476,0.0006189039020176076,0.3167401850223541,0.43491047620773315,0.26376667618751526,0.2770839035511017,0.32762449979782104,0.33678656816482544,0.010171256959438324,0.02599947154521942,nan,nan,0.5692538561430418,0.5853642137736719,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3800,gate2_train_umi_t1_12prb,12,umi,8.473094940185547,2056095501,0.0006070307817995434,0.3488767743110657,0.4631783664226532,0.2948260009288788,0.29798418283462524,0.33113011717796326,0.3331429362297058,0.012683975510299206,0.025536514818668365,nan,nan,0.5692538561430418,0.5853642137736719,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3825,gate2_train_umi_t2_12prb,12,umi,-1.2566165924072266,2056095526,0.0005952267313035202,0.6144712567329407,0.7173022627830505,0.48966166377067566,0.49703216552734375,0.4017018973827362,0.41543659567832947,0.03385348245501518,0.025219030678272247,nan,nan,0.5692538561430418,0.5853642137736719,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3850,gate2_train_uma_t1_12prb,12,uma,6.799159049987793,2056095551,0.0005834937737671693,0.4355911910533905,0.5222035050392151,0.34450480341911316,0.3470912575721741,0.3435294032096863,0.34612447023391724,0.024671008810400963,0.018290696665644646,nan,nan,0.5692538561430418,0.5853642137736719,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3875,gate2_train_cdl_a_2layer_12prb,12,cdl-a,-0.7980060577392578,2056095576,0.0005718339202426491,0.690229058265686,0.8117639422416687,0.6293895244598389,0.6255195140838623,0.35194751620292664,0.3602747917175293,0.014545107260346413,0.020276030525565147,nan,nan,0.5692538561430418,0.5853642137736719,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3900,gate2_train_umi_t1_4prb,4,umi,6.860940933227539,2056095601,0.0005602491692519445,0.34706106781959534,0.49584728479385376,0.316315233707428,0.3369172513484955,0.3398028314113617,0.35373347997665405,0.01886052079498768,0.03830217197537422,nan,nan,0.5692538561430418,0.5853642137736719,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3925,gate2_train_umi_t1_8prb,8,umi,8.041399955749512,2056095626,0.0005487415064443174,0.3475329577922821,0.47208285331726074,0.3020350933074951,0.315865695476532,0.32893580198287964,0.33834007382392883,0.01252477616071701,0.02940368466079235,nan,nan,0.5692538561430418,0.5853642137736719,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3950,gate2_train_umi_t1_12prb,12,umi,4.702110290527344,2056095651,0.0005373129042559636,0.42752182483673096,0.5173153877258301,0.3335436284542084,0.33764365315437317,0.34378737211227417,0.34707751870155334,0.013759247958660126,0.021122170612215996,nan,nan,0.5692538561430418,0.5853642137736719,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
3975,gate2_train_umi_t2_12prb,12,umi,2.6293392181396484,2056095676,0.0005259653215719311,0.50226891040802,0.5954117774963379,0.389111191034317,0.3979342579841614,0.3523043692111969,0.36129650473594666,0.009915986098349094,0.023584013804793358,nan,nan,0.5692538561430418,0.5853642137736719,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4000,gate2_train_uma_t1_12prb,12,uma,1.0611696243286133,2056095701,0.0005147007033903642,0.5207014679908752,0.6297062635421753,0.43096068501472473,0.4364481270313263,0.369035929441452,0.37993061542510986,0.010396093130111694,0.02045029029250145,0.5698699019006831,0.584265773116269,0.5692538561430418,0.584265773116269,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4025,gate2_train_cdl_a_2layer_12prb,12,cdl-a,-0.8136358261108398,2056095726,0.0005035209804891284,0.6307425498962402,0.7521173357963562,0.5707813501358032,0.5671705603599548,0.35246700048446655,0.3605060577392578,0.013295401819050312,0.018818337470293045,nan,nan,0.5692538561430418,0.584265773116269,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4050,gate2_train_umi_t1_4prb,4,umi,13.545406341552734,2056095751,0.0004924280690948689,0.2994954288005829,0.41976824402809143,0.2523547410964966,0.26947739720344543,0.3255203068256378,0.33201876282691956,0.014080515131354332,0.035302918404340744,nan,nan,0.5692538561430418,0.584265773116269,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4075,gate2_train_umi_t1_8prb,8,umi,4.752749443054199,2056095776,0.00048142387055456754,0.38286325335502625,0.5169222950935364,0.33886998891830444,0.353341281414032,0.33875811100006104,0.3510182499885559,0.01891421712934971,0.03141544386744499,nan,nan,0.5692538561430418,0.584265773116269,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4100,gate2_train_umi_t1_12prb,12,umi,6.435750961303711,2056095801,0.00047051027100964625,0.394838809967041,0.49481889605522156,0.31309574842453003,0.31626835465431213,0.33943843841552734,0.3416910469532013,0.014771686866879463,0.015205159783363342,nan,nan,0.5692538561430418,0.584265773116269,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4125,gate2_train_umi_t2_12prb,12,umi,11.466680526733398,2056095826,0.00045968914107268115,0.3089595139026642,0.4317266345024109,0.2512281537055969,0.2568853199481964,0.32819175720214844,0.3301737308502197,0.018601611256599426,0.030126942321658134,nan,nan,0.5692538561430418,0.584265773116269,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4150,gate2_train_uma_t1_12prb,12,uma,-1.8864126205444336,2056095851,0.0004489623355067732,0.6365728378295898,0.7228955626487732,0.508968710899353,0.511243462562561,0.409586101770401,0.4182546138763428,0.04111655429005623,0.027912266552448273,nan,nan,0.5692538561430418,0.584265773116269,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4175,gate2_train_cdl_a_2layer_12prb,12,cdl-a,-1.360579490661621,2056095876,0.0004383316929076393,0.6695680618286133,0.7925634384155273,0.6085675954818726,0.6070231795310974,0.3548750579357147,0.3631156384944916,0.013598990626633167,0.019873926416039467,nan,nan,0.5692538561430418,0.584265773116269,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4200,gate2_train_umi_t1_4prb,4,umi,1.6706218719482422,2056095901,0.0004277990353884748,0.45112553238868713,0.5990518927574158,0.4109036922454834,0.42701455950737,0.3769010305404663,0.3949919641017914,0.020207252353429794,0.03513564169406891,nan,nan,0.5692538561430418,0.584265773116269,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4225,gate2_train_umi_t1_8prb,8,umi,13.88750171661377,2056095926,0.000417366168267637,0.2620987892150879,0.3974316120147705,0.24675370752811432,0.25666430592536926,0.3213574290275574,0.3266138434410095,0.030078917741775513,0.03042341209948063,nan,nan,0.5692538561430418,0.584265773116269,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4250,gate2_train_umi_t1_12prb,12,umi,2.0099802017211914,2056095951,0.0004070348797592112,0.48268452286720276,0.5850024223327637,0.3953428864479065,0.4000866711139679,0.3561083674430847,0.3628332316875458,0.011847044341266155,0.021319152787327766,0.5700780472096781,0.5834327628062614,0.5692538561430418,0.5834327628062614,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4275,gate2_train_umi_t2_12prb,12,umi,0.22098159790039062,2056095976,0.0003968069406665083,0.5256789922714233,0.6290954947471619,0.41612690687179565,0.4258369207382202,0.3709455132484436,0.3829992711544037,0.007155606523156166,0.02246633544564247,nan,nan,0.5692538561430418,0.5834327628062614,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4300,gate2_train_uma_t1_12prb,12,uma,7.743638038635254,2056096001,0.00038668410407854465,0.4454847574234009,0.5147165656089783,0.3249153196811676,0.3272918462753296,0.35109996795654297,0.352019339799881,0.07495524734258652,0.023555820807814598,nan,nan,0.5692538561430418,0.5834327628062614,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4325,gate2_train_cdl_a_2layer_12prb,12,cdl-a,5.08342170715332,2056096026,0.00037666810506955823,0.601777195930481,0.7219915390014648,0.5694646835327148,0.5628148913383484,0.33124449849128723,0.3316107392311096,0.018208548426628113,0.024996066465973854,nan,nan,0.5692538561430418,0.5834327628062614,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4350,gate2_train_umi_t1_4prb,4,umi,9.530658721923828,2056096051,0.0003667606604016147,0.37102124094963074,0.49484503269195557,0.31447431445121765,0.33194559812545776,0.35615986585617065,0.3699824810028076,0.022686775773763657,0.0359889455139637,nan,nan,0.5692538561430418,0.5834327628062614,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4375,gate2_train_umi_t1_8prb,8,umi,11.624075889587402,2056096076,0.00035696346823035126,0.2633213400840759,0.4021095931529999,0.24793969094753265,0.25967714190483093,0.32268938422203064,0.3297162652015686,0.027686769142746925,0.030418846756219864,nan,nan,0.5692538561430418,0.5834327628062614,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4400,gate2_train_umi_t1_12prb,12,umi,10.776082992553711,2056096101,0.0003472782078139085,0.3146854639053345,0.42947033047676086,0.27771294116973877,0.27698665857315063,0.3290472626686096,0.32830479741096497,0.02237093821167946,0.0250324048101902,nan,nan,0.5692538561430418,0.5834327628062614,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4425,gate2_train_umi_t2_12prb,12,umi,11.819519996643066,2056096126,0.00033770653922510186,0.38288357853889465,0.48879921436309814,0.28629377484321594,0.2942945957183838,0.33726540207862854,0.34420302510261536,0.02592511847615242,0.024337859824299812,nan,nan,0.5692538561430418,0.5834327628062614,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4450,gate2_train_uma_t1_12prb,12,uma,-0.555394172668457,2056096151,0.00032825010306688373,0.5843513607978821,0.6788423657417297,0.4765589237213135,0.4817095994949341,0.38412439823150635,0.39469271898269653,0.016422376036643982,0.019982896745204926,nan,nan,0.5692538561430418,0.5834327628062614,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4475,gate2_train_cdl_a_2layer_12prb,12,cdl-a,11.3307466506958,2056096176,0.0003189105201911395,0.5214616656303406,0.6384938955307007,0.5102721452713013,0.4960588216781616,0.32520341873168945,0.3217901587486267,0.01460916455835104,0.017711415886878967,nan,nan,0.5692538561430418,0.5834327628062614,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4500,gate2_train_umi_t1_4prb,4,umi,4.00749397277832,2056096201,0.0003096893914208699,0.4121132791042328,0.5402068495750427,0.36247366666793823,0.37743470072746277,0.36383089423179626,0.37685346603393555,0.02051173895597458,0.03528301417827606,0.5700678682713892,0.5827520205049737,0.5692538561430418,0.5827520205049737,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4525,gate2_train_umi_t1_8prb,8,umi,1.7165327072143555,2056096226,0.0003005882972758072,0.47201332449913025,0.5958091020584106,0.4102853834629059,0.42422810196876526,0.35620054602622986,0.37056538462638855,0.02098235674202442,0.027446040883660316,nan,nan,0.5692538561430418,0.5827520205049737,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4550,gate2_train_umi_t1_12prb,12,umi,1.881047248840332,2056096251,0.0002916087977015125,0.5418376922607422,0.6082310080528259,0.4209248125553131,0.4231792092323303,0.3630351722240448,0.36718103289604187,0.023881128057837486,0.01868222840130329,nan,nan,0.5692538561430418,0.5827520205049737,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4575,gate2_train_umi_t2_12prb,12,umi,9.678014755249023,2056096276,0.00028275243180199536,0.3735365569591522,0.4745386242866516,0.29417023062705994,0.2988601624965668,0.3309931755065918,0.33304470777511597,0.009313986636698246,0.023105563595891,nan,nan,0.5692538561430418,0.5827520205049737,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4600,gate2_train_uma_t1_12prb,12,uma,6.928182601928711,2056096301,0.0002740207175759104,0.4393530786037445,0.5101079344749451,0.34003499150276184,0.33822208642959595,0.34903857111930847,0.34911584854125977,0.02436964400112629,0.01760902814567089,nan,nan,0.5692538561430418,0.5827520205049737,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4625,gate2_train_cdl_a_2layer_12prb,12,cdl-a,13.330432891845703,2056096326,0.00026541515165636777,0.5279547572135925,0.6447334885597229,0.5225586891174316,0.5068654417991638,0.32485541701316833,0.3207375109195709,0.020140161737799644,0.017234792932868004,nan,nan,0.5692538561430418,0.5827520205049737,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4650,gate2_train_umi_t1_4prb,4,umi,8.11121940612793,2056096351,0.0002569372090544089,0.3211042582988739,0.44972240924835205,0.28587570786476135,0.3012176752090454,0.33611100912094116,0.34589123725891113,0.01182959508150816,0.03504113852977753,nan,nan,0.5692538561430418,0.5827520205049737,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4675,gate2_train_umi_t1_8prb,8,umi,10.219857215881348,2056096376,0.00024858834290618587,0.31002312898635864,0.425950825214386,0.27138975262641907,0.2821159064769745,0.3260435163974762,0.3326941132545471,0.006596438121050596,0.026867421343922615,nan,nan,0.5692538561430418,0.5827520205049737,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4700,gate2_train_umi_t1_12prb,12,umi,7.136754035949707,2056096401,0.0002403699842238899,0.3718191087245941,0.4638478755950928,0.30079129338264465,0.30074673891067505,0.3383275270462036,0.3392486274242401,0.00894896499812603,0.02251419797539711,nan,nan,0.5692538561430418,0.5827520205049737,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4725,gate2_train_umi_t2_12prb,12,umi,12.682544708251953,2056096426,0.00023228354165047554,0.3542160093784332,0.44965916872024536,0.27499955892562866,0.27991631627082825,0.32755565643310547,0.3287886679172516,0.007522653788328171,0.02703067474067211,nan,nan,0.5692538561430418,0.5827520205049737,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4750,gate2_train_uma_t1_12prb,12,uma,8.326379776000977,2056096451,0.0002243304012182139,0.43403884768486023,0.5128886103630066,0.3416512608528137,0.341142863035202,0.35512471199035645,0.35648077726364136,0.03928866609930992,0.024378487840294838,0.5701493194861509,0.5822610180940763,0.5692538561430418,0.5822610180940763,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4775,gate2_train_cdl_a_2layer_12prb,12,cdl-a,13.411781311035156,2056096476,0.0002165119261111254,0.4767291247844696,0.5923413634300232,0.4727875590324402,0.4557723104953766,0.3244066834449768,0.32066866755485535,0.02565162256360054,0.01851571910083294,nan,nan,0.5692538561430418,0.5822610180940763,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4800,gate2_train_umi_t1_4prb,4,umi,-1.6755104064941406,2056096501,0.00020882945643132695,0.5645308494567871,0.6995817422866821,0.5004448294639587,0.5151813626289368,0.43133535981178284,0.4541368782520294,0.036682672798633575,0.06849735230207443,nan,nan,0.5692538561430418,0.5822610180940763,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4825,gate2_train_umi_t1_8prb,8,umi,12.265761375427246,2056096526,0.00020128430896933664,0.26888421177864075,0.40591883659362793,0.2577613592147827,0.26796993613243103,0.3225780129432678,0.3286682069301605,0.026732351630926132,0.0293413195759058,nan,nan,0.5692538561430418,0.5822610180940763,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4850,gate2_train_umi_t1_12prb,12,umi,10.467635154724121,2056096551,0.00019387777697837128,0.30760571360588074,0.42910468578338623,0.2794862687587738,0.280350923538208,0.328275203704834,0.3284109830856323,0.020076071843504906,0.02531363070011139,nan,nan,0.5692538561430418,0.5822610180940763,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4875,gate2_train_umi_t2_12prb,12,umi,9.010449409484863,2056096576,0.0001866111299526823,0.3718254566192627,0.48096051812171936,0.29882487654685974,0.3050552308559418,0.33350810408592224,0.3368659019470215,0.008591700345277786,0.023647932335734367,nan,nan,0.5692538561430418,0.5822610180940763,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4900,gate2_train_uma_t1_12prb,12,uma,3.145625114440918,2056096601,0.00017948561340996102,0.5586032271385193,0.6127052307128906,0.41937482357025146,0.41801273822784424,0.3844110667705536,0.38612326979637146,0.049881502985954285,0.023728208616375923,nan,nan,0.5692538561430418,0.5822610180940763,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4925,gate2_train_cdl_a_2layer_12prb,12,cdl-a,11.892155647277832,2056096626,0.00017250244867785398,0.48883745074272156,0.6047602295875549,0.48124802112579346,0.4661632478237152,0.32525885105133057,0.3220905363559723,0.018885301426053047,0.016392935067415237,nan,nan,0.5692538561430418,0.5822610180940763,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4950,gate2_train_umi_t1_4prb,4,umi,12.866252899169922,2056096651,0.00016566283268462594,0.24973520636558533,0.39611679315567017,0.23944412171840668,0.2558482885360718,0.3246317505836487,0.33151090145111084,0.025590451434254646,0.03476705402135849,nan,nan,0.5692538561430418,0.5822610180940763,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
4975,gate2_train_umi_t1_8prb,8,umi,6.697887420654297,2056096676,0.0001589679377540028,0.3498922884464264,0.4657041132450104,0.30114027857780457,0.3132752478122711,0.33349207043647766,0.34277838468551636,0.023664575070142746,0.02967182733118534,nan,nan,0.5692538561430418,0.5822610180940763,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5000,gate2_train_umi_t1_12prb,12,umi,12.626744270324707,2056096701,0.000152418911404235,0.31108471751213074,0.39894554018974304,0.25153860449790955,0.24911826848983765,0.3292170464992523,0.3272072672843933,0.01393792312592268,0.020458584651350975,0.5702419018126783,0.5819725066605631,0.5692538561430418,0.5819725066605631,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5025,gate2_train_umi_t2_12prb,12,umi,11.856887817382812,2056096726,0.00014601687615140794,0.34277892112731934,0.45240771770477295,0.2684248983860016,0.27670174837112427,0.3331247568130493,0.3366650342941284,0.014272100292146206,0.02779366634786129,nan,nan,0.5692538561430418,0.5819725066605631,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5050,gate2_train_uma_t1_12prb,12,uma,4.348690032958984,2056096751,0.00013976292931704287,0.4499388635158539,0.5446246266365051,0.3707353472709656,0.37279242277145386,0.34932655096054077,0.35287240147590637,0.010105904191732407,0.019401641562581062,nan,nan,0.5692538561430418,0.5819725066605631,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5075,gate2_train_cdl_a_2layer_12prb,12,cdl-a,2.4272871017456055,2056096776,0.00013365814284001267,0.588840901851654,0.7091982960700989,0.5505614876747131,0.546617865562439,0.33723947405815125,0.33961600065231323,0.014577235095202923,0.020947858691215515,nan,nan,0.5692538561430418,0.5819725066605631,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5100,gate2_train_umi_t1_4prb,4,umi,6.993433952331543,2056096801,0.00012770356309280942,0.3423662483692169,0.4789801836013794,0.3151896595954895,0.3321481943130493,0.33880752325057983,0.3492942750453949,0.01857215352356434,0.034615930169820786,nan,nan,0.5692538561430418,0.5819725066605631,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5125,gate2_train_umi_t1_8prb,8,umi,2.475820541381836,2056096826,0.00012190021070219406,0.4318561255931854,0.5472308993339539,0.3702767491340637,0.3823767900466919,0.3517630100250244,0.36414745450019836,0.01120759453624487,0.02931937202811241,nan,nan,0.5692538561430418,0.5819725066605631,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5150,gate2_train_umi_t1_12prb,12,umi,2.569814682006836,2056096851,0.00011624908037425909,0.48028162121772766,0.5711695551872253,0.39171943068504333,0.3957740068435669,0.3506690263748169,0.3562600910663605,0.006835597567260265,0.021998172625899315,nan,nan,0.5692538561430418,0.5819725066605631,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5175,gate2_train_umi_t2_12prb,12,umi,9.567276000976562,2056096876,0.00011075114072393486,0.4042152464389801,0.4962785243988037,0.30302894115448,0.307877779006958,0.34042319655418396,0.34437763690948486,0.032676033675670624,0.01950252428650856,nan,nan,0.5692538561430418,0.5819725066605631,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5200,gate2_train_uma_t1_12prb,12,uma,-0.9603757858276367,2056096901,0.00010540733410896512,0.5832202434539795,0.6748957633972168,0.4754942059516907,0.4793228507041931,0.389424204826355,0.39903226494789124,0.01716947928071022,0.021299351006746292,nan,nan,0.5692538561430418,0.5819725066605631,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5225,gate2_train_cdl_a_2layer_12prb,12,cdl-a,4.936718940734863,2056096926,0.00010021857646838658,0.6354445815086365,0.7571662068367004,0.6070402264595032,0.60304194688797,0.3314454257488251,0.3322433531284332,0.022533979266881943,0.02978675812482834,nan,nan,0.5692538561430418,0.5819725066605631,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5250,gate2_train_umi_t1_4prb,4,umi,7.648015975952148,2056096951,9.518575716553472e-05,0.327152818441391,0.4563998878002167,0.2960122227668762,0.3111879229545593,0.3369409143924713,0.34609588980674744,0.015455828979611397,0.035188645124435425,0.570198604158744,0.5817179081836982,0.5692538561430418,0.5817179081836982,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5275,gate2_train_umi_t1_8prb,8,umi,11.083606719970703,2056096976,9.030973883560524e-05,0.3113372325897217,0.4164469838142395,0.2664635181427002,0.2746987044811249,0.3251141607761383,0.3305778205394745,0.011457507498562336,0.02356218732893467,nan,nan,0.5692538561430418,0.5817179081836982,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5300,gate2_train_umi_t1_12prb,12,umi,2.4130449295043945,2056097001,8.559135723779622e-05,0.4417015314102173,0.5696765184402466,0.39069798588752747,0.39574748277664185,0.34993380308151245,0.35702037811279297,0.021324625238776207,0.02411792241036892,nan,nan,0.5692538561430418,0.5817179081836982,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5325,gate2_train_umi_t2_12prb,12,umi,1.0309209823608398,2056097026,8.103142111205765e-05,0.5357725024223328,0.6324235200881958,0.43238595128059387,0.4378526508808136,0.36410778760910034,0.3729897141456604,0.008444217965006828,0.01963261514902115,nan,nan,0.5692538561430418,0.5817179081836982,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5350,gate2_train_uma_t1_12prb,12,uma,3.9064245223999023,2056097051,7.663071204047236e-05,0.5173030495643616,0.5651538968086243,0.3804520070552826,0.3797689378261566,0.3588310778141022,0.3590233325958252,0.033070072531700134,0.01556636393070221,nan,nan,0.5692538561430418,0.5817179081836982,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
5375,gate2_train_cdl_a_2layer_12prb,12,cdl-a,2.9647445678710938,2056097076,7.23899843132901e-05,0.589439868927002,0.7089442610740662,0.554361879825592,0.5493869781494141,0.3348610997200012,0.3371036946773529,0.01377108134329319,0.01984844170510769,nan,nan,0.5692538561430418,0.5817179081836982,855ecb1f7ea2e53287e669988ddbf61cb1552e64d1834504309aa647114239be
